CMF_30x model,"torch.Size([1024, 1478])","torch.Size([512, 1478])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 328])","torch.Size([128, 328])",torch.Size([128]),
CMF_30x model,"torch.Size([2048, 328])","torch.Size([640, 328])",torch.Size([640]),
CMF_30x model,"torch.Size([2048, 380])","torch.Size([256, 380])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([380, 256])",torch.Size([380]),
CMF_30x model,"torch.Size([2048, 380])","torch.Size([128, 380])",torch.Size([128]),
CMF_30x model,"torch.Size([2048, 380])","torch.Size([640, 380])",torch.Size([640]),
CMF_30x model,"torch.Size([2048, 340])","torch.Size([256, 340])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([340, 256])",torch.Size([340]),
CMF_30x model,"torch.Size([2048, 340])","torch.Size([128, 340])",torch.Size([128]),
CMF_30x model,"torch.Size([2048, 340])","torch.Size([640, 340])",torch.Size([640]),
CMF_30x model,"torch.Size([2048, 1320])","torch.Size([256, 1320])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([1320, 256])",torch.Size([1320]),
CMF_30x model,"torch.Size([2048, 1320])","torch.Size([128, 1320])",torch.Size([128]),
CMF_30x model,"torch.Size([2048, 1320])","torch.Size([640, 1320])",torch.Size([640]),
CMF_30x model,"torch.Size([2048, 360])","torch.Size([256, 360])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([360, 256])",torch.Size([360]),
CMF_30x model,"torch.Size([2048, 360])","torch.Size([128, 360])",torch.Size([128]),
CMF_30x model,"torch.Size([2048, 360])","torch.Size([640, 360])",torch.Size([640]),
CMF_30x model,"torch.Size([2048, 320, 628])","torch.Size([32, 628])",torch.Size([32]),
CMF_30x model,"torch.Size([2048, 10240])","torch.Size([256, 10240])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([12560, 256])",torch.Size([12560]),
CMF_30x model,"torch.Size([2048, 10240])","torch.Size([256, 10240])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([6400, 256])",torch.Size([6400]),
CMF_30x model,"torch.Size([2048, 320, 628])","torch.Size([10, 628])",torch.Size([10]),
CMF_30x model,"torch.Size([2048, 320, 628])","torch.Size([15, 628])",torch.Size([15]),
CMF_30x model,"torch.Size([2048, 4800])","torch.Size([256, 4800])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([9420, 256])",torch.Size([9420]),
CMF_30x model,"torch.Size([2048, 4800])","torch.Size([256, 4800])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([4800, 256])",torch.Size([4800]),
CMF_30x model,"torch.Size([2048, 2500])","torch.Size([1024, 2500])",torch.Size([1024]),
CMF_30x model,"torch.Size([2048, 3200])","torch.Size([256, 3200])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 1478])","torch.Size([256, 1478])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 1478])","torch.Size([128, 1478])",torch.Size([128]),
CMF_30x model,"torch.Size([2048, 128])","torch.Size([9375, 128])",torch.Size([9375]),
CMF_30x model,"torch.Size([2048, 128])","torch.Size([3185, 128])",torch.Size([3185]),
CMF_30x model,"torch.Size([2048, 9375])","torch.Size([2048, 9375])",torch.Size([2048]),
CMF_30x model,"torch.Size([2048, 3185])","torch.Size([2048, 3185])",torch.Size([2048]),
CMF_30x model,"torch.Size([2048, 320, 10])","torch.Size([10, 10])",torch.Size([10]),
CMF_30x model,"torch.Size([2048, 9216])","torch.Size([3200, 9216])",torch.Size([3200]),
CMF_30x model,"torch.Size([2048, 64, 50])","torch.Size([32, 50])",torch.Size([32]),
CMF_30x model,"torch.Size([2048, 2048])","torch.Size([256, 2048])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([1600, 256])",torch.Size([1600]),
CMF_30x model,"torch.Size([2048, 2048])","torch.Size([256, 2048])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([2048, 256])",torch.Size([2048]),
CMF_30x model,"torch.Size([2048, 64, 50])","torch.Size([32, 50])",torch.Size([32]),
CMF_30x model,"torch.Size([2048, 64, 32])","torch.Size([32, 32])",torch.Size([32]),
CMF_30x model,"torch.Size([2048, 1478])","torch.Size([128, 1478])",torch.Size([128]),
CMF_30x model,"torch.Size([2048, 128])","torch.Size([3648, 128])",torch.Size([3648]),
CMF_30x model,"torch.Size([2048, 3648])","torch.Size([9216, 3648])",torch.Size([9216]),
CMF_30x model,"torch.Size([2048, 9216])","torch.Size([3200, 9216])",torch.Size([3200]),
CMF_30x model,"torch.Size([2048, 64, 50])","torch.Size([32, 50])",torch.Size([32]),
CMF_30x model,"torch.Size([2048, 2048])","torch.Size([256, 2048])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([1600, 256])",torch.Size([1600]),
CMF_30x model,"torch.Size([2048, 2048])","torch.Size([256, 2048])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([2048, 256])",torch.Size([2048]),
CMF_30x model,"torch.Size([2048, 64, 50])","torch.Size([32, 50])",torch.Size([32]),
CMF_30x model,"torch.Size([2048, 64, 32])","torch.Size([32, 32])",torch.Size([32]),
CMF_30x model,"torch.Size([2048, 1478])","torch.Size([128, 1478])",torch.Size([128]),
CMF_30x model,"torch.Size([2048, 128])","torch.Size([3648, 128])",torch.Size([3648]),
CMF_30x model,"torch.Size([2048, 3648])","torch.Size([9216, 3648])",torch.Size([9216]),
CMF_30x model,"torch.Size([2048, 2160])","torch.Size([1024, 2160])",torch.Size([1024]),
CMF_30x model,"torch.Size([2048, 10240])","torch.Size([512, 10240])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([10240, 512])",torch.Size([10240]),
CMF_30x model,"torch.Size([2048, 10240])","torch.Size([512, 10240])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([10240, 512])",torch.Size([10240]),
CMF_30x model,"torch.Size([2048, 10240])","torch.Size([512, 10240])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([10240, 512])",torch.Size([10240]),
CMF_30x model,"torch.Size([2048, 10240])","torch.Size([512, 10240])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([10240, 512])",torch.Size([10240]),
CMF_30x model,"torch.Size([2048, 10240])","torch.Size([512, 10240])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([10240, 512])",torch.Size([10240]),
CMF_30x model,"torch.Size([2048, 10240])","torch.Size([512, 10240])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([10240, 512])",torch.Size([10240]),
CMF_30x model,"torch.Size([2048, 10240])","torch.Size([512, 10240])",torch.Size([512]),
CMF_30x model,"torch.Size([2048, 512])","torch.Size([10240, 512])",torch.Size([10240]),
CMF_30x model,"torch.Size([2048, 10240])","torch.Size([2048, 10240])",torch.Size([2048]),
CMF_30x model,"torch.Size([2048, 2048])","torch.Size([1024, 2048])",torch.Size([1024]),
CMF_30x model,"torch.Size([2048, 1024])","torch.Size([2048, 1024])",torch.Size([2048]),
CMF_30x model,"torch.Size([2048, 2048])","torch.Size([1024, 2048])",torch.Size([1024]),
CMF_30x model,"torch.Size([2048, 1024])","torch.Size([2048, 1024])",torch.Size([2048]),
CMF_30x model,"torch.Size([2048, 8200])","torch.Size([32, 8200])",torch.Size([32]),
CMF_30x model,"torch.Size([2048, 8200])","torch.Size([32, 8200])",torch.Size([32]),
CMF_30x model,"torch.Size([2048, 1024])","torch.Size([128, 1024])",torch.Size([128]),
CMF_30x model,"torch.Size([2048, 128])","torch.Size([64, 128])",torch.Size([64]),
CMF_30x model,"torch.Size([2048, 8264])","torch.Size([1, 8264])",torch.Size([1]),
,,,,
inline_cvr_7x model,"torch.Size([1024, 1456])","torch.Size([128, 1456])",torch.Size([128]),
inline_cvr_7x model,"torch.Size([1024, 128])","torch.Size([1456, 128])",torch.Size([1456]),
inline_cvr_7x model,"torch.Size([1024, 1456])","torch.Size([2048, 1456])",torch.Size([2048]),
inline_cvr_7x model,"torch.Size([1024, 2048])","torch.Size([384, 2048])",torch.Size([384]),
inline_cvr_7x model,"torch.Size([1024, 1456])","torch.Size([256, 1456])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([1024, 256])","torch.Size([23744, 256])",torch.Size([23744]),
inline_cvr_7x model,"torch.Size([1024, 64])","torch.Size([128, 64])",torch.Size([128]),
inline_cvr_7x model,"torch.Size([1024, 64])","torch.Size([128, 64])",torch.Size([128]),
inline_cvr_7x model,"torch.Size([1024, 120])","torch.Size([256, 120])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([1024, 120])","torch.Size([512, 120])",torch.Size([512]),
inline_cvr_7x model,"torch.Size([1024, 704])","torch.Size([256, 704])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([1024, 704])","torch.Size([512, 704])",torch.Size([512]),
inline_cvr_7x model,"torch.Size([1024, 3200])","torch.Size([128, 3200])",torch.Size([128]),
inline_cvr_7x model,"torch.Size([1024, 3200])","torch.Size([256, 3200])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([1024, 328])","torch.Size([256, 328])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([1024, 328])","torch.Size([256, 328])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([1024, 480])","torch.Size([128, 480])",torch.Size([128]),
inline_cvr_7x model,"torch.Size([1024, 480])","torch.Size([256, 480])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([1024, 128, 742])","torch.Size([64, 742])",torch.Size([64]),
inline_cvr_7x model,"torch.Size([1024, 256])","torch.Size([256, 256])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([1024, 256])","torch.Size([23744, 256])",torch.Size([23744]),
inline_cvr_7x model,"torch.Size([1024, 4096])","torch.Size([256, 4096])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([1024, 256])","torch.Size([256, 256])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([1024, 256])","torch.Size([4096, 256])",torch.Size([4096]),
inline_cvr_7x model,"torch.Size([1024, 5552])","torch.Size([256, 5552])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([1024, 23744])","torch.Size([512, 23744])",torch.Size([512]),
inline_cvr_7x model,"torch.Size([1024, 3840])","torch.Size([128, 3840])",torch.Size([128]),
inline_cvr_7x model,"torch.Size([1024, 128])","torch.Size([3840, 128])",torch.Size([3840]),
inline_cvr_7x model,"torch.Size([1024, 3840])","torch.Size([2048, 3840])",torch.Size([2048]),
inline_cvr_7x model,"torch.Size([1024, 2048])","torch.Size([1024, 2048])",torch.Size([1024]),
inline_cvr_7x model,"torch.Size([1024, 1024])","torch.Size([2048, 1024])",torch.Size([2048]),
inline_cvr_7x model,"torch.Size([1024, 2048])","torch.Size([1024, 2048])",torch.Size([1024]),
inline_cvr_7x model,"torch.Size([1024, 1024])","torch.Size([2048, 1024])",torch.Size([2048]),
inline_cvr_7x model,"torch.Size([2048, 1456])","torch.Size([128, 1456])",torch.Size([128]),
inline_cvr_7x model,"torch.Size([2048, 128])","torch.Size([1456, 128])",torch.Size([1456]),
inline_cvr_7x model,"torch.Size([2048, 1456])","torch.Size([2048, 1456])",torch.Size([2048]),
inline_cvr_7x model,"torch.Size([2048, 2048])","torch.Size([384, 2048])",torch.Size([384]),
inline_cvr_7x model,"torch.Size([2048, 1456])","torch.Size([256, 1456])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([2048, 256])","torch.Size([23744, 256])",torch.Size([23744]),
inline_cvr_7x model,"torch.Size([2048, 64])","torch.Size([128, 64])",torch.Size([128]),
inline_cvr_7x model,"torch.Size([2048, 64])","torch.Size([128, 64])",torch.Size([128]),
inline_cvr_7x model,"torch.Size([2048, 120])","torch.Size([256, 120])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([2048, 120])","torch.Size([512, 120])",torch.Size([512]),
inline_cvr_7x model,"torch.Size([2048, 704])","torch.Size([256, 704])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([2048, 704])","torch.Size([512, 704])",torch.Size([512]),
inline_cvr_7x model,"torch.Size([2048, 3200])","torch.Size([128, 3200])",torch.Size([128]),
inline_cvr_7x model,"torch.Size([2048, 3200])","torch.Size([256, 3200])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([2048, 328])","torch.Size([256, 328])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([2048, 328])","torch.Size([256, 328])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([2048, 480])","torch.Size([128, 480])",torch.Size([128]),
inline_cvr_7x model,"torch.Size([2048, 480])","torch.Size([256, 480])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([2048, 128, 742])","torch.Size([64, 742])",torch.Size([64]),
inline_cvr_7x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([2048, 256])","torch.Size([23744, 256])",torch.Size([23744]),
inline_cvr_7x model,"torch.Size([2048, 4096])","torch.Size([256, 4096])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([2048, 256])","torch.Size([4096, 256])",torch.Size([4096]),
inline_cvr_7x model,"torch.Size([2048, 5552])","torch.Size([256, 5552])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([2048, 23744])","torch.Size([512, 23744])",torch.Size([512]),
inline_cvr_7x model,"torch.Size([2048, 3840])","torch.Size([128, 3840])",torch.Size([128]),
inline_cvr_7x model,"torch.Size([2048, 128])","torch.Size([3840, 128])",torch.Size([3840]),
inline_cvr_7x model,"torch.Size([2048, 3840])","torch.Size([2048, 3840])",torch.Size([2048]),
inline_cvr_7x model,"torch.Size([2048, 2048])","torch.Size([1024, 2048])",torch.Size([1024]),
inline_cvr_7x model,"torch.Size([2048, 1024])","torch.Size([2048, 1024])",torch.Size([2048]),
inline_cvr_7x model,"torch.Size([2048, 2048])","torch.Size([1024, 2048])",torch.Size([1024]),
inline_cvr_7x model,"torch.Size([2048, 1024])","torch.Size([2048, 1024])",torch.Size([2048]),
inline_cvr_7x model,"torch.Size([1024, 4096])","torch.Size([256, 4096])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([1024, 2561])","torch.Size([1, 2561])",torch.Size([1]),
inline_cvr_7x model,"torch.Size([2048, 4096])","torch.Size([256, 4096])",torch.Size([256]),
inline_cvr_7x model,"torch.Size([2048, 2561])","torch.Size([1, 2561])",torch.Size([1]),